0.033254,0.08706
0.030342,0.07906
0.032453,0.085403
0.031764,0.086541
0.031189,0.081013
0.030248,0.08137
0.030096,0.081648
0.030543,0.079312
0.030262,0.081829
0.030443,0.080597
0.030441,0.083076
0.030638,0.0861
0.034255,0.089779
0.03494,0.089918
0.03087,0.082068
0.03096,0.083391
0.031032,0.080804
0.03124,0.084686
0.031257,0.082368
0.031428,0.083773
0.031398,0.082
0.031437,0.084169
0.031566,0.085655
0.031703,0.084649
0.03196,0.084228
0.031794,0.084444
0.032009,0.086685
0.032091,0.085865
0.032717,0.094128
0.036488,0.095057
0.036336,0.093755
0.032525,0.088051
0.032591,0.086563
0.03338,0.089317
0.03331,0.090589
0.033461,0.092983
0.037085,0.093056
0.037134,0.09552
0.037438,0.095609
0.033267,0.088886
0.033283,0.09099
0.035692,0.087987
0.033517,0.090384
0.033598,0.088712
0.033719,0.09313
0.033911,0.091097
0.03378,0.090823
0.033956,0.090371
0.034129,0.091248
0.034155,0.090346
0.034346,0.096933
0.039061,0.101159
0.037177,0.10388
0.038916,0.101559
0.039077,0.103716
0.039062,0.101977
0.039369,0.103888
0.039743,0.102673
0.039579,0.103686
0.039503,0.101462
0.039807,0.106361
0.03984,0.105181
0.04015,0.103776
0.04049,0.097496
0.035682,0.095801
0.039667,0.104522
0.040416,0.108136
0.040533,0.106317
0.040795,0.106395
0.040848,0.108423
0.040985,0.104119
0.040805,0.107869
0.04126,0.106821
0.036478,0.09664
0.036656,0.096585
0.036651,0.098811
0.03678,0.09921
0.03677,0.098416
0.037073,0.100142
0.037029,0.1062
0.041999,0.1094
0.042059,0.109351
0.042115,0.110557
0.042257,0.107745
0.042837,0.106275
0.038111,0.103057
0.042147,0.108598
0.037873,0.100413
0.038082,0.098563
0.037948,0.101722
0.038273,0.104917
0.043135,0.114158
0.043197,0.114593
0.043074,0.110425
0.038779,0.114058
0.043473,0.113845
0.043863,0.105298
0.038654,0.103425
0.03916,0.104459
0.038768,0.108301
0.039349,0.104743
0.039031,0.107411
0.042323,0.105632
0.039233,0.107321
0.039891,0.108842
0.039448,0.110641
0.044994,0.116841
0.039794,0.11311
0.040237,0.107293
0.039938,0.107377
0.040539,0.108563
0.040192,0.109055
0.040529,0.109566
0.040396,0.106997
0.040954,0.107326
0.040645,0.109312
0.040998,0.110131
0.040872,0.108294
0.041295,0.114533
0.046402,0.120902
0.046468,0.12205
0.04661,0.119617
0.046916,0.123924
0.04689,0.122753
0.047154,0.122517
0.047086,0.121907
0.047416,0.122882
0.047398,0.124037
0.047576,0.126028
0.047604,0.122185
0.045263,0.111579
0.042384,0.111494
0.042833,0.114132
0.042482,0.117106
0.042999,0.112866
0.042794,0.115725
0.043211,0.113674
0.04297,0.115935
0.047401,0.123758
0.048384,0.125333
0.048955,0.127506
0.047839,0.114858
0.04382,0.1192
0.049302,0.127597
0.049856,0.127609
0.049541,0.13083
0.049804,0.12847
0.049897,0.128664
0.050175,0.129315
0.05006,0.133037
0.050172,0.131494
0.050274,0.1302
0.050434,0.13387
0.050728,0.130636
0.050863,0.133437
